2024-02-17 23:54:31,948 - Starting new HTTPS connection (1): statistik.bra.se:443
2024-02-17 23:54:32,232 - https://statistik.bra.se:443 "GET /solwebb/action/start?menykatalogid=1 HTTP/1.1" 200 None
2024-02-17 23:54:32,333 - https://statistik.bra.se:443 "GET /solwebb/action/anmalda/urval/urval?menyid=37 HTTP/1.1" 200 None
2024-02-17 23:54:32,390 - Executing request 1/1230 for topic 37
2024-02-17 23:54:32,428 - https://statistik.bra.se:443 "POST /solwebb/action/anmalda/urval/vantapopup HTTP/1.1" 200 1084
2024-02-17 23:54:34,305 - https://statistik.bra.se:443 "GET /solwebb/action/anmalda/urval/sok HTTP/1.1" 200 700
2024-02-17 23:54:36,844 - https://statistik.bra.se:443 "POST /solwebb/action/anmalda/resultat/dbfil HTTP/1.1" 200 None
2024-02-17 23:54:37,231 - Saving response for request 7677
2024-02-17 23:54:37,231 - Response content: Region;Brott;År;Period;Antal;/100 000 inv
Borgholm kommun;3-7 kap. Brott mot person;2009;Nov;..;..;
Borgholm kommun;3-7 kap. Brott mot person;2012;Dec;..;..;
Borgholm kommun;3-7 kap. Brott mot person;2013;Maj;..;..;
Borgholm kommun;5 kap. Ärekränkningsbrott;1993;Helår;..;..;
Borgholm kommun;5 kap. Ärekränkningsbrott;2001;Kvartal 4;..;..;
Borgholm kommun;5 kap. Ärekränkningsbrott;2003;Kvartal 1;..;..;
Borgholm kommun;5 kap. Ärekränkningsbrott;2003;Kvartal 3;..;..;
Borgholm kommun;5 kap. Ärekränkningsbrott;2004;Maj;1;9;
Borgholm kommun;5 kap. Ärekränkningsbrott;2004;Aug;..;..;
Borgholm kommun;5 kap. Ärekränkningsbrott;2004;Kvartal 3;3;27;
Borgholm kommun;5 kap. Ärekränkningsbrott;2006;Kvartal 4;3;27;
Borgholm kommun;5 kap. Ärekränkningsbrott;2007;Dec;..;..;
Borgholm kommun;5 kap. Ärekränkningsbrott;2009;Nov;1;9;
Borgholm kommun;5 kap. Ärekränkningsbrott;2012;Dec;1;9;
Borgholm kommun;5 kap. Ärekränkningsbrott;2013;Maj;..;..;
Emmaboda kommun;3-7 kap. Brott mot person;1993;Helår;..;..;
Emmaboda kommun;3-7 kap. Brott mot person;2001;Kvartal 4;..;..;
Emmaboda kommun;3-7 kap. Brott mot person;2003;Kvartal 1;..;..;
Emmaboda kommun;3-7 kap. Brott mot person;2003;Kvartal 3;..;..;
Emmaboda kommun;3-7 kap. Brott mot person;2004;Maj;..;..;
Emmaboda kommun;3-7 kap. Brott mot person;2004;Aug;..;..;
Emmaboda kommun;3-7 kap. Brott mot person;2004;Kvartal 3;..;..;
Emmaboda kommun;3-7 kap. Brott mot person;2006;Kvartal 4;..;..;
Emmaboda kommun;3-7 kap. Brott mot person;2007;Dec;..;..;
Emmaboda kommun;3-7 kap. Brott mot person;2009;Nov;..;..;
Emmaboda kommun;3-7 kap. Brott mot person;2012;Dec;..;..;
Emmaboda kommun;3-7 kap. Brott mot person;2013;Maj;..;..;
Emmaboda kommun;5 kap. Ärekränkningsbrott;1993;Helår;..;..;
Emmaboda kommun;5 kap. Ärekränkningsbrott;2001;Kvartal 4;2;20;
Emmaboda kommun;5 kap. Ärekränkningsbrott;2003;Kvartal 1;..;..;
Emmaboda kommun;5 kap. Ärekränkningsbrott;2003;Kvartal 3;..;..;
Emmaboda kommun;5 kap. Ärekränkningsbrott;2004;Maj;..;..;
Emmaboda kommun;5 kap. Ärekränkningsbrott;2004;Aug;..;..;
Emmaboda kommun;5 kap. Ärekränkningsbrott;2004;Kvartal 3;..;..;
Emmaboda kommun;5 kap. Ärekränkningsbrott;2006;Kvartal 4;4;42;
Emmaboda kommun;5 kap. Ärekränkningsbrott;2007;Dec;..;..;
Emmaboda kommun;5 kap. Ärekränkningsbrott;2009;Nov;1;11;
Emmaboda kommun;5 kap. Ärekränkningsbrott;2012;Dec;..;..;
Emmaboda kommun;5 kap. Ärekränkningsbrott;2013;Maj;1;11;
Hultsfred kommun;3-7 kap. Brott mot person;1993;Helår;..;..;
Hultsfred kommun;3-7 kap. Brott mot person;2001;Kvartal 4;..;..;
Hultsfred kommun;3-7 kap. Brott mot person;2003;Kvartal 1;..;..;
Hultsfred kommun;3-7 kap. Brott mot person;2003;Kvartal 3;..;..;
Hultsfred kommun;3-7 kap. Brott mot person;2004;Maj;..;..;
Hultsfred kommun;3-7 kap. Brott mot person;2004;Aug;..;..;
Hultsfred kommun;3-7 kap. Brott mot person;2004;Kvartal 3;..;..;
Hultsfred kommun;3-7 kap. Brott mot person;2006;Kvartal 4;..;..;
Hultsfred kommun;3-7 kap. Brott mot person;2007;Dec;..;..;
Hultsfred kommun;3-7 kap. Brott mot person;2009;Nov;..;..;
Hultsfred kommun;3-7 kap. Brott mot person;2012;Dec;..;..;
Hultsfred kommun;3-7 kap. Brott mot person;2013;Maj;..;..;
Hultsfred kommun;5 kap. Ärekränkningsbrott;1993;Helår;..;..;
Hultsfred kommun;5 kap. Ärekränkningsbrott;2001;Kvartal 4;1;7;
Hultsfred kommun;5 kap. Ärekränkningsbrott;2003;Kvartal 1;4;27;
Hultsfred kommun;5 kap. Ärekränkningsbrott;2003;Kvartal 3;3;20;
Hultsfred kommun;5 kap. Ärekränkningsbrott;2004;Maj;1;7;
Hultsfred kommun;5 kap. Ärekränkningsbrott;2004;Aug;..;..;
Hultsfred kommun;5 kap. Ärekränkningsbrott;2004;Kvartal 3;..;..;
Hultsfred kommun;5 kap. Ärekränkningsbrott;2006;Kvartal 4;8;56;
Hultsfred kommun;5 kap. Ärekränkningsbrott;2007;Dec;..;..;
Hultsfred kommun;5 kap. Ärekränkningsbrott;2009;Nov;..;..;
Hultsfred kommun;5 kap. Ärekränkningsbrott;2012;Dec;1;7;
Hultsfred kommun;5 kap. Ärekränkningsbrott;2013;Maj;1;7;
Högsby kommun;3-7 kap. Brott mot person;1993;Helår;..;..;
Högsby kommun;3-7 kap. Brott mot person;2001;Kvartal 4;..;..;
Högsby kommun;3-7 kap. Brott mot person;2003;Kvartal 1;..;..;
Högsby kommun;3-7 kap. Brott mot person;2003;Kvartal 3;..;..;
Högsby kommun;3-7 kap. Brott mot person;2004;Maj;..;..;
Högsby kommun;3-7 kap. Brott mot person;2004;Aug;..;..;
Högsby kommun;3-7 kap. Brott mot person;2004;Kvartal 3;..;..;
Högsby kommun;3-7 kap. Brott mot person;2006;Kvartal 4;..;..;
Högsby kommun;3-7 kap. Brott mot person;2007;Dec;..;..;
Högsby kommun;3-7 kap. Brott mot person;2009;Nov;..;..;
Högsby kommun;3-7 kap. Brott mot person;2012;Dec;..;..;
Högsby kommun;3-7 kap. Brott mot person;2013;Maj;..;..;
Högsby kommun;5 kap. Ärekränkningsbrott;1993;Helår;..;..;
Högsby kommun;5 kap. Ärekränkningsbrott;2001;Kvartal 4;3;47;
Högsby kommun;5 kap. Ärekränkningsbrott;2003;Kvartal 1;..;..;
Högsby kommun;5 kap. Ärekränkningsbrott;2003;Kvartal 3;..;..;
Högsby kommun;5 kap. Ärekränkningsbrott;2004;Maj;..;..;
Högsby kommun;5 kap. Ärekränkningsbrott;2004;Aug;..;..;
Högsby kommun;5 kap. Ärekränkningsbrott;2004;Kvartal 3;..;..;
Högsby kommun;5 kap. Ärekränkningsbrott;2006;Kvartal 4;1;17;
Högsby kommun;5 kap. Ärekränkningsbrott;2007;Dec;..;..;
Högsby kommun;5 kap. Ärekränkningsbrott;2009;Nov;3;51;
Högsby kommun;5 kap. Ärekränkningsbrott;2012;Dec;..;..;
Högsby kommun;5 kap. Ärekränkningsbrott;2013;Maj;..;..;
Kalmar kommun;3-7 kap. Brott mot person;1993;Helår;..;..;
Kalmar kommun;3-7 kap. Brott mot person;2001;Kvartal 4;..;..;
Kalmar kommun;3-7 kap. Brott mot person;2003;Kvartal 1;..;..;
Kalmar kommun;3-7 kap. Brott mot person;2003;Kvartal 3;..;..;
Kalmar kommun;3-7 kap. Brott mot person;2004;Maj;..;..;
Kalmar kommun;3-7 kap. Brott mot person;2004;Aug;..;..;
Kalmar kommun;3-7 kap. Brott mot person;2004;Kvartal 3;..;..;
Kalmar kommun;3-7 kap. Brott mot person;2006;Kvartal 4;..;..;
Kalmar kommun;3-7 kap. Brott mot person;2007;Dec;..;..;
Kalmar kommun;3-7 kap. Brott mot person;2009;Nov;..;..;
Kalmar kommun;3-7 kap. Brott mot person;2012;Dec;..;..;
Kalmar kommun;3-7 kap. Brott mot person;2013;Maj;..;..;
Kalmar kommun;5 kap. Ärekränkningsbrott;1993;Helår;..;..;
Kalmar kommun;5 kap. Ärekränkningsbrott;2001;Kvartal 4;9;15;
Kalmar kommun;5 kap. Ärekränkningsbrott;2003;Kvartal 1;13;22;
Kalmar kommun;5 kap. Ärekränkningsbrott;2003;Kvartal 3;8;13;
Kalmar kommun;5 kap. Ärekränkningsbrott;2004;Maj;3;5;
Kalmar kommun;5 kap. Ärekränkningsbrott;2004;Aug;3;5;
Kalmar kommun;5 kap. Ärekränkningsbrott;2004;Kvartal 3;10;17;
Kalmar kommun;5 kap. Ärekränkningsbrott;2006;Kvartal 4;11;18;
Kalmar kommun;5 kap. Ärekränkningsbrott;2007;Dec;..;..;
Kalmar kommun;5 kap. Ärekränkningsbrott;2009;Nov;8;13;
Kalmar kommun;5 kap. Ärekränkningsbrott;2012;Dec;4;6;
Kalmar kommun;5 kap. Ärekränkningsbrott;2013;Maj;4;6;
Mönsterås kommun;3-7 kap. Brott mot person;1993;Helår;..;..;
Mönsterås kommun;3-7 kap. Brott mot person;2001;Kvartal 4;..;..;
Mönsterås kommun;3-7 kap. Brott mot person;2003;Kvartal 1;..;..;
Mönsterås kommun;3-7 kap. Brott mot person;2003;Kvartal 3;..;..;
Mönsterås kommun;3-7 kap. Brott mot person;2004;Maj;..;..;
Mönsterås kommun;3-7 kap. Brott mot person;2004;Aug;..;..;
Mönsterås kommun;3-7 kap. Brott mot person;2004;Kvartal 3;..;..;
Mönsterås kommun;3-7 kap. Brott mot person;2006;Kvartal 4;..;..;
Mönsterås kommun;3-7 kap. Brott mot person;2007;Dec;..;..;
Mönsterås kommun;3-7 kap. Brott mot person;2009;Nov;..;..;
Mönsterås kommun;3-7 kap. Brott mot person;2012;Dec;..;..;
Mönsterås kommun;3-7 kap. Brott mot person;2013;Maj;..;..;
Mönsterås kommun;5 kap. Ärekränkningsbrott;1993;Helår;..;..;
Mönsterås kommun;5 kap. Ärekränkningsbrott;2001;Kvartal 4;1;8;
Mönsterås kommun;5 kap. Ärekränkningsbrott;2003;Kvartal 1;2;15;
Mönsterås kommun;5 kap. Ärekränkningsbrott;2003;Kvartal 3;1;8;
Mönsterås kommun;5 kap. Ärekränkningsbrott;2004;Maj;..;..;
Mönsterås kommun;5 kap. Ärekränkningsbrott;2004;Aug;1;8;
Mönsterås kommun;5 kap. Ärekränkningsbrott;2004;Kvartal 3;1;8;
Mönsterås kommun;5 kap. Ärekränkningsbrott;2006;Kvartal 4;1;8;
Mönsterås kommun;5 kap. Ärekränkningsbrott;2007;Dec;1;8;
Mönsterås kommun;5 kap. Ärekränkningsbrott;2009;Nov;1;8;
Mönsterås kommun;5 kap. Ärekränkningsbrott;2012;Dec;..;..;
Mönsterås kommun;5 kap. Ärekränkningsbrott;2013;Maj;1;8;
Mörbylånga kommun;3-7 kap. Brott mot person;1993;Helår;..;..;
Mörbylånga kommun;3-7 kap. Brott mot person;2001;Kvartal 4;..;..;
Mörbylånga kommun;3-7 kap. Brott mot person;2003;Kvartal 1;..;..;
Mörbylånga kommun;3-7 kap. Brott mot person;2003;Kvartal 3;..;..;
Mörbylånga kommun;3-7 kap. Brott mot person;2004;Maj;..;..;
Mörbylånga kommun;3-7 kap. Brott mot person;2004;Aug;..;..;
Mörbylånga kommun;3-7 kap. Brott mot person;2004;Kvartal 3;..;..;
Mörbylånga kommun;3-7 kap. Brott mot person;2006;Kvartal 4;..;..;
Mörbylånga kommun;3-7 kap. Brott mot person;2007;Dec;..;..;
Mörbylånga kommun;3-7 kap. Brott mot person;2009;Nov;..;..;
Mörbylånga kommun;3-7 kap. Brott mot person;2012;Dec;..;..;
Mörbylånga kommun;3-7 kap. Brott mot person;2013;Maj;..;..;
Mörbylånga kommun;5 kap. Ärekränkningsbrott;1993;Helår;..;..;
Mörbylånga kommun;5 kap. Ärekränkningsbrott;2001;Kvartal 4;..;..;
Mörbylånga kommun;5 kap. Ärekränkningsbrott;2003;Kvartal 1;1;7;
Mörbylånga kommun;5 kap. Ärekränkningsbrott;2003;Kvartal 3;1;7;
Mörbylånga kommun;5 kap. Ärekränkningsbrott;2004;Maj;..;..;
Mörbylånga kommun;5 kap. Ärekränkningsbrott;2004;Aug;..;..;
Mörbylånga kommun;5 kap. Ärekränkningsbrott;2004;Kvartal 3;..;..;
Mörbylånga kommun;5 kap. Ärekränkningsbrott;2006;Kvartal 4;2;15;
Mörbylånga kommun;5 kap. Ärekränkningsbrott;2007;Dec;..;..;
Mörbylånga kommun;5 kap. Ärekränkningsbrott;2009;Nov;..;..;
Mörbylånga kommun;5 kap. Ärekränkningsbrott;2012;Dec;1;7;
Mörbylånga kommun;5 kap. Ärekränkningsbrott;2013;Maj;..;..;
Nybro kommun;3-7 kap. Brott mot person;1993;Helår;..;..;
Nybro kommun;3-7 kap. Brott mot person;2001;Kvartal 4;..;..;
Nybro kommun;3-7 kap. Brott mot person;2003;Kvartal 1;..;..;
Nybro kommun;3-7 kap. Brott mot person;2003;Kvartal 3;..;..;
Nybro kommun;3-7 kap. Brott mot person;2004;Maj;..;..;
Nybro kommun;3-7 kap. Brott mot person;2004;Aug;..;..;
Nybro kommun;3-7 kap. Brott mot person;2004;Kvartal 3;..;..;
Nybro kommun;3-7 kap. Brott mot person;2006;Kvartal 4;..;..;
Nybro kommun;3-7 kap. Brott mot person;2007;Dec;..;..;
Nybro kommun;3-7 kap. Brott mot person;2009;Nov;..;..;
Nybro kommun;3-7 kap. Brott mot person;2012;Dec;..;..;
Nybro kommun;3-7 kap. Brott mot person;2013;Maj;..;..;
Nybro kommun;5 kap. Ärekränkningsbrott;1993;Helår;..;..;
Nybro kommun;5 kap. Ärekränkningsbrott;2001;Kvartal 4;1;5;
Nybro kommun;5 kap. Ärekränkningsbrott;2003;Kvartal 1;4;20;
Nybro kommun;5 kap. Ärekränkningsbrott;2003;Kvartal 3;1;5;
Nybro kommun;5 kap. Ärekränkningsbrott;2004;Maj;1;5;
Nybro kommun;5 kap. Ärekränkningsbrott;2004;Aug;1;5;
Nybro kommun;5 kap. Ärekränkningsbrott;2004;Kvartal 3;1;5;
Nybro kommun;5 kap. Ärekränkningsbrott;2006;Kvartal 4;3;15;
Nybro kommun;5 kap. Ärekränkningsbrott;2007;Dec;2;10;
Nybro kommun;5 kap. Ärekränkningsbrott;2009;Nov;..;..;
Nybro kommun;5 kap. Ärekränkningsbrott;2012;Dec;2;10;
Nybro kommun;5 kap. Ärekränkningsbrott;2013;Maj;2;10;
Oskarshamn kommun;3-7 kap. Brott mot person;1993;Helår;..;..;
Oskarshamn kommun;3-7 kap. Brott mot person;2001;Kvartal 4;..;..;
Oskarshamn kommun;3-7 kap. Brott mot person;2003;Kvartal 1;..;..;
Oskarshamn kommun;3-7 kap. Brott mot person;2003;Kvartal 3;..;..;
Oskarshamn kommun;3-7 kap. Brott mot person;2004;Maj;..;..;
Oskarshamn kommun;3-7 kap. Brott mot person;2004;Aug;..;..;
Oskarshamn kommun;3-7 kap. Brott mot person;2004;Kvartal 3;..;..;
Oskarshamn kommun;3-7 kap. Brott mot person;2006;Kvartal 4;..;..;
Oskarshamn kommun;3-7 kap. Brott mot person;2007;Dec;..;..;
Oskarshamn kommun;3-7 kap. Brott mot person;2009;Nov;..;..;
Oskarshamn kommun;3-7 kap. Brott mot person;2012;Dec;..;..;
Oskarshamn kommun;3-7 kap. Brott mot person;2013;Maj;..;..;
Oskarshamn kommun;5 kap. Ärekränkningsbrott;1993;Helår;..;..;
Oskarshamn kommun;5 kap. Ärekränkningsbrott;2001;Kvartal 4;2;8;
Oskarshamn kommun;5 kap. Ärekränkningsbrott;2003;Kvartal 1;2;8;
Oskarshamn kommun;5 kap. Ärekränkningsbrott;2003;Kvartal 3;2;8;
Oskarshamn kommun;5 kap. Ärekränkningsbrott;2004;Maj;2;8;
Oskarshamn kommun;5 kap. Ärekränkningsbrott;2004;Aug;1;4;
Oskarshamn kommun;5 kap. Ärekränkningsbrott;2004;Kvartal 3;7;27;
Oskarshamn kommun;5 kap. Ärekränkningsbrott;2006;Kvartal 4;2;8;
Oskarshamn kommun;5 kap. Ärekränkningsbrott;2007;Dec;1;4;
Oskarshamn kommun;5 kap. Ärekränkningsbrott;2009;Nov;4;15;
Oskarshamn kommun;5 kap. Ärekränkningsbrott;2012;Dec;..;..;
Oskarshamn kommun;5 kap. Ärekränkningsbrott;2013;Maj;1;4;
Torsås kommun;3-7 kap. Brott mot person;1993;Helår;..;..;
Torsås kommun;3-7 kap. Brott mot person;2001;Kvartal 4;..;..;
Torsås kommun;3-7 kap. Brott mot person;2003;Kvartal 1;..;..;
Torsås kommun;3-7 kap. Brott mot person;2003;Kvartal 3;..;..;
Torsås kommun;3-7 kap. Brott mot person;2004;Maj;..;..;
Torsås kommun;3-7 kap. Brott mot person;2004;Aug;..;..;
Torsås kommun;3-7 kap. Brott mot person;2004;Kvartal 3;..;..;
Torsås kommun;3-7 kap. Brott mot person;2006;Kvartal 4;..;..;
Torsås kommun;3-7 kap. Brott mot person;2007;Dec;..;..;
Torsås kommun;3-7 kap. Brott mot person;2009;Nov;..;..;
Torsås kommun;3-7 kap. Brott mot person;2012;Dec;..;..;
Torsås kommun;3-7 kap. Brott mot person;2013;Maj;..;..;
Torsås kommun;5 kap. Ärekränkningsbrott;1993;Helår;..;..;
Torsås kommun;5 kap. Ärekränkningsbrott;2001;Kvartal 4;1;13;
Torsås kommun;5 kap. Ärekränkningsbrott;2003;Kvartal 1;..;..;
Torsås kommun;5 kap. Ärekränkningsbrott;2003;Kvartal 3;..;..;
Torsås kommun;5 kap. Ärekränkningsbrott;2004;Maj;..;..;
Torsås kommun;5 kap. Ärekränkningsbrott;2004;Aug;..;..;
Torsås kommun;5 kap. Ärekränkningsbrott;2004;Kvartal 3;..;..;
Torsås kommun;5 kap. Ärekränkningsbrott;2006;Kvartal 4;..;..;
Torsås kommun;5 kap. Ärekränkningsbrott;2007;Dec;..;..;
Torsås kommun;5 kap. Ärekränkningsbrott;2009;Nov;..;..;
Torsås kommun;5 kap. Ärekränkningsbrott;2012;Dec;2;29;
Torsås kommun;5 kap. Ärekränkningsbrott;2013;Maj;..;..;
Vimmerby kommun;3-7 kap. Brott mot person;1993;Helår;..;..;
Vimmerby kommun;3-7 kap. Brott mot person;2001;Kvartal 4;..;..;
Vimmerby kommun;3-7 kap. Brott mot person;2003;Kvartal 1;..;..;
Vimmerby kommun;3-7 kap. Brott mot person;2003;Kvartal 3;..;..;
Vimmerby kommun;3-7 kap. Brott mot person;2004;Maj;..;..;
Vimmerby kommun;3-7 kap. Brott mot person;2004;Aug;..;..;
Vimmerby kommun;3-7 kap. Brott mot person;2004;Kvartal 3;..;..;
Vimmerby kommun;3-7 kap. Brott mot person;2006;Kvartal 4;..;..;
Vimmerby kommun;3-7 kap. Brott mot person;2007;Dec;..;..;
Vimmerby kommun;3-7 kap. Brott mot person;2009;Nov;..;..;
Vimmerby kommun;3-7 kap. Brott mot person;2012;Dec;..;..;
Vimmerby kommun;3-7 kap. Brott mot person;2013;Maj;..;..;
Vimmerby kommun;5 kap. Ärekränkningsbrott;1993;Helår;..;..;
Vimmerby kommun;5 kap. Ärekränkningsbrott;2001;Kvartal 4;..;..;
Vimmerby kommun;5 kap. Ärekränkningsbrott;2003;Kvartal 1;..;..;
Vimmerby kommun;5 kap. Ärekränkningsbrott;2003;Kvartal 3;4;26;
Vimmerby kommun;5 kap. Ärekränkningsbrott;2004;Maj;1;6;
Vimmerby kommun;5 kap. Ärekränkningsbrott;2004;Aug;..;..;
Vimmerby kommun;5 kap. Ärekränkningsbrott;2004;Kvartal 3;..;..;
Vimmerby kommun;5 kap. Ärekränkningsbrott;2006;Kvartal 4;2;13;
Vimmerby kommun;5 kap. Ärekränkningsbrott;2007;Dec;1;6;
Vimmerby kommun;5 kap. Ärekränkningsbrott;2009;Nov;1;6;
Vimmerby kommun;5 kap. Ärekränkningsbrott;2012;Dec;..;..;
Vimmerby kommun;5 kap. Ärekränkningsbrott;2013;Maj;1;7;
Västervik kommun;3-7 kap. Brott mot person;1993;Helår;..;..;
Västervik kommun;3-7 kap. Brott mot person;2001;Kvartal 4;..;..;
Västervik kommun;3-7 kap. Brott mot person;2003;Kvartal 1;..;..;
Västervik kommun;3-7 kap. Brott mot person;2003;Kvartal 3;..;..;
Västervik kommun;3-7 kap. Brott mot person;2004;Maj;..;..;
Västervik kommun;3-7 kap. Brott mot person;2004;Aug;..;..;
Västervik kommun;3-7 kap. Brott mot person;2004;Kvartal 3;..;..;
Västervik kommun;3-7 kap. Brott mot person;2006;Kvartal 4;..;..;
Västervik kommun;3-7 kap. Brott mot person;2007;Dec;..;..;
Västervik kommun;3-7 kap. Brott mot person;2009;Nov;..;..;
Västervik kommun;3-7 kap. Brott mot person;2012;Dec;..;..;
Västervik kommun;3-7 kap. Brott mot person;2013;Maj;..;..;
Västervik kommun;5 kap. Ärekränkningsbrott;1993;Helår;..;..;
Västervik kommun;5 kap. Ärekränkningsbrott;2001;Kvartal 4;10;27;
Västervik kommun;5 kap. Ärekränkningsbrott;2003;Kvartal 1;7;19;
Västervik kommun;5 kap. Ärekränkningsbrott;2003;Kvartal 3;3;8;
Västervik kommun;5 kap. Ärekränkningsbrott;2004;Maj;3;8;
Västervik kommun;5 kap. Ärekränkningsbrott;2004;Aug;1;3;
Västervik kommun;5 kap. Ärekränkningsbrott;2004;Kvartal 3;6;16;
Västervik kommun;5 kap. Ärekränkningsbrott;2006;Kvartal 4;6;16;
Västervik kommun;5 kap. Ärekränkningsbrott;2007;Dec;2;5;
Västervik kommun;5 kap. Ärekränkningsbrott;2009;Nov;3;8;
Västervik kommun;5 kap. Ärekränkningsbrott;2012;Dec;1;3;
Västervik kommun;5 kap. Ärekränkningsbrott;2013;Maj;4;11;
Uppgift om kommun saknas;3-7 kap. Brott mot person;1993;Helår;..;..;
Uppgift om kommun saknas;3-7 kap. Brott mot person;2001;Kvartal 4;..;..;
Uppgift om kommun saknas;3-7 kap. Brott mot person;2003;Kvartal 1;..;..;
Uppgift om kommun saknas;3-7 kap. Brott mot person;2003;Kvartal 3;..;..;
Uppgift om kommun saknas;3-7 kap. Brott mot person;2004;Maj;..;..;
Uppgift om kommun saknas;3-7 kap. Brott mot person;2004;Aug;..;..;
Uppgift om kommun saknas;3-7 kap. Brott mot person;2004;Kvartal 3;..;..;
Uppgift om kommun saknas;3-7 kap. Brott mot person;2006;Kvartal 4;..;..;
Uppgift om kommun saknas;3-7 kap. Brott mot person;2007;Dec;..;..;
Uppgift om kommun saknas;3-7 kap. Brott mot person;2009;Nov;..;..;
Uppgift om kommun saknas;3-7 kap. Brott mot person;2012;Dec;..;..;
Uppgift om kommun saknas;3-7 kap. Brott mot person;2013;Maj;..;..;
Uppgift om kommun saknas;5 kap. Ärekränkningsbrott;1993;Helår;53;0;
Uppgift om kommun saknas;5 kap. Ärekränkningsbrott;2001;Kvartal 4;9;0;
Uppgift om kommun saknas;5 kap. Ärekränkningsbrott;2003;Kvartal 1;11;0;
Uppgift om kommun saknas;5 kap. Ärekränkningsbrott;2003;Kvartal 3;8;0;
Uppgift om kommun saknas;5 kap. Ärekränkningsbrott;2004;Maj;4;0;
Uppgift om kommun saknas;5 kap. Ärekränkningsbrott;2004;Aug;2;0;
Uppgift om kommun saknas;5 kap. Ärekränkningsbrott;2004;Kvartal 3;8;0;
Uppgift om kommun saknas;5 kap. Ärekränkningsbrott;2006;Kvartal 4;7;0;
Uppgift om kommun saknas;5 kap. Ärekränkningsbrott;2007;Dec;2;0;
Uppgift om kommun saknas;5 kap. Ärekränkningsbrott;2009;Nov;4;0;
Uppgift om kommun saknas;5 kap. Ärekränkningsbrott;2012;Dec;11;0;
Uppgift om kommun saknas;5 kap. Ärekränkningsbrott;2013;Maj;7;0;
Kronobergs län;3-7 kap. Brott mot person;1993;Helår;..;..;
Kronobergs län;3-7 kap. Brott mot person;2001;Kvartal 4;..;..;
Kronobergs län;3-7 kap. Brott mot person;2003;Kvartal 1;..;..;
Kronobergs län;3-7 kap. Brott mot person;2003;Kvartal 3;..;..;
Kronobergs län;3-7 kap. Brott mot person;2004;Maj;..;..;
Kronobergs län;3-7 kap. Brott mot person;2004;Aug;..;..;
Kronobergs län;3-7 kap. Brott mot person;2004;Kvartal 3;..;..;
Kronobergs län;3-7 kap. Brott mot person;2006;Kvartal 4;..;..;
Kronobergs län;3-7 kap. Brott mot person;2007;Dec;..;..;
Kronobergs län;3-7 kap. Brott mot person;2009;Nov;..;..;
Kronobergs län;3-7 kap. Brott mot person;2012;Dec;..;..;
Kronobergs län;3-7 kap. Brott mot person;2013;Maj;..;..;
Kronobergs län;5 kap. Ärekränkningsbrott;1993;Helår;33;18;
Kronobergs län;5 kap. Ärekränkningsbrott;2001;Kvartal 4;17;10;
Kronobergs län;5 kap. Ärekränkningsbrott;2003;Kvartal 1;19;11;
Kronobergs län;5 kap. Ärekränkningsbrott;2003;Kvartal 3;17;10;
Kronobergs län;5 kap. Ärekränkningsbrott;2004;Maj;7;4;
Kronobergs län;5 kap. Ärekränkningsbrott;2004;Aug;5;3;
Kronobergs län;5 kap. Ärekränkningsbrott;2004;Kvartal 3;15;8;
Kronobergs län;5 kap. Ärekränkningsbrott;2006;Kvartal 4;37;21;
Kronobergs län;5 kap. Ärekränkningsbrott;2007;Dec;8;4;
Kronobergs län;5 kap. Ärekränkningsbrott;2009;Nov;18;10;
Kronobergs län;5 kap. Ärekränkningsbrott;2012;Dec;12;6;
Kronobergs län;5 kap. Ärekränkningsbrott;2013;Maj;23;12;
Alvesta kommun;3-7 kap. Brott mot person;1993;Helår;..;..;
Alvesta kommun;3-7 kap. Brott mot person;2001;Kvartal 4;..;..;
Alvesta kommun;3-7 kap. Brott mot person;2003;Kvartal 1;..;..;
Alvesta kommun;3-7 kap. Brott mot person;2003;Kvartal 3;..;..;
Alvesta kommun;3-7 kap. Brott mot person;2004;Maj;..;..;
Alvesta kommun;3-7 kap. Brott mot person;2004;Aug;..;..;
Alvesta kommun;3-7 kap. Brott mot person;2004;Kvartal 3;..;..;
Alvesta kommun;3-7 kap. Brott mot person;2006;Kvartal 4;..;..;
Alvesta kommun;3-7 kap. Brott mot person;2007;Dec;..;..;
Alvesta kommun;3-7 kap. Brott mot person;2009;Nov;..;..;
Alvesta kommun;3-7 kap. Brott mot person;2012;Dec;..;..;
Alvesta kommun;3-7 kap. Brott mot person;2013;Maj;..;..;
Alvesta kommun;5 kap. Ärekränkningsbrott;1993;Helår;..;..;
Alvesta kommun;5 kap. Ärekränkningsbrott;2001;Kvartal 4;..;..;
Alvesta kommun;5 kap. Ärekränkningsbrott;2003;Kvartal 1;..;..;
Alvesta kommun;5 kap. Ärekränkningsbrott;2003;Kvartal 3;4;21;
Alvesta kommun;5 kap. Ärekränkningsbrott;2004;Maj;..;..;
Alvesta kommun;5 kap. Ärekränkningsbrott;2004;Aug;2;11;
Alvesta kommun;5 kap. Ärekränkningsbrott;2004;Kvartal 3;3;16;
Alvesta kommun;5 kap. Ärekränkningsbrott;2006;Kvartal 4;4;21;
Alvesta kommun;5 kap. Ärekränkningsbrott;2007;Dec;2;11;
Alvesta kommun;5 kap. Ärekränkningsbrott;2009;Nov;3;16;
